,nSessions,nTrials,pC,p1Min,p1Max,minOddChange,minRunLength,maxRunLength,applyMinForLastRunLength,sessionIndex,trialIndex,p1,didP1Change,outcome
346,150,1000,0.005,0,1,4,6,250,False,0,346,0.0863116609648037,False,0
347,150,1000,0.005,0,1,4,6,250,False,0,347,0.0863116609648037,False,0
348,150,1000,0.005,0,1,4,6,250,False,0,348,0.0863116609648037,False,0
349,150,1000,0.005,0,1,4,6,250,False,0,349,0.0863116609648037,False,1
350,150,1000,0.005,0,1,4,6,250,False,0,350,0.8475122251775021,True,1
351,150,1000,0.005,0,1,4,6,250,False,0,351,0.8475122251775021,False,1
352,150,1000,0.005,0,1,4,6,250,False,0,352,0.8475122251775021,False,1
353,150,1000,0.005,0,1,4,6,250,False,0,353,0.8475122251775021,False,0
354,150,1000,0.005,0,1,4,6,250,False,0,354,0.8475122251775021,False,1
355,150,1000,0.005,0,1,4,6,250,False,0,355,0.8475122251775021,False,1
356,150,1000,0.005,0,1,4,6,250,False,0,356,0.8475122251775021,False,1
357,150,1000,0.005,0,1,4,6,250,False,0,357,0.8475122251775021,False,1
358,150,1000,0.005,0,1,4,6,250,False,0,358,0.8475122251775021,False,1
359,150,1000,0.005,0,1,4,6,250,False,0,359,0.8475122251775021,False,1
360,150,1000,0.005,0,1,4,6,250,False,0,360,0.8475122251775021,False,1
361,150,1000,0.005,0,1,4,6,250,False,0,361,0.8475122251775021,False,0
362,150,1000,0.005,0,1,4,6,250,False,0,362,0.8475122251775021,False,1
363,150,1000,0.005,0,1,4,6,250,False,0,363,0.8475122251775021,False,1
364,150,1000,0.005,0,1,4,6,250,False,0,364,0.8475122251775021,False,1
365,150,1000,0.005,0,1,4,6,250,False,0,365,0.8475122251775021,False,0
366,150,1000,0.005,0,1,4,6,250,False,0,366,0.8475122251775021,False,1
367,150,1000,0.005,0,1,4,6,250,False,0,367,0.8475122251775021,False,1
368,150,1000,0.005,0,1,4,6,250,False,0,368,0.8475122251775021,False,1
369,150,1000,0.005,0,1,4,6,250,False,0,369,0.8475122251775021,False,1
370,150,1000,0.005,0,1,4,6,250,False,0,370,0.8475122251775021,False,1
371,150,1000,0.005,0,1,4,6,250,False,0,371,0.8475122251775021,False,1
372,150,1000,0.005,0,1,4,6,250,False,0,372,0.8475122251775021,False,0
373,150,1000,0.005,0,1,4,6,250,False,0,373,0.8475122251775021,False,1
374,150,1000,0.005,0,1,4,6,250,False,0,374,0.8475122251775021,False,1
375,150,1000,0.005,0,1,4,6,250,False,0,375,0.8475122251775021,False,1
376,150,1000,0.005,0,1,4,6,250,False,0,376,0.8475122251775021,False,1
377,150,1000,0.005,0,1,4,6,250,False,0,377,0.8475122251775021,False,1
378,150,1000,0.005,0,1,4,6,250,False,0,378,0.5296156170534175,True,1
379,150,1000,0.005,0,1,4,6,250,False,0,379,0.5296156170534175,False,1
380,150,1000,0.005,0,1,4,6,250,False,0,380,0.5296156170534175,False,0
381,150,1000,0.005,0,1,4,6,250,False,0,381,0.5296156170534175,False,0
382,150,1000,0.005,0,1,4,6,250,False,0,382,0.5296156170534175,False,0
383,150,1000,0.005,0,1,4,6,250,False,0,383,0.5296156170534175,False,0
384,150,1000,0.005,0,1,4,6,250,False,0,384,0.5296156170534175,False,1
385,150,1000,0.005,0,1,4,6,250,False,0,385,0.5296156170534175,False,0
386,150,1000,0.005,0,1,4,6,250,False,0,386,0.5296156170534175,False,0
387,150,1000,0.005,0,1,4,6,250,False,0,387,0.5296156170534175,False,1
388,150,1000,0.005,0,1,4,6,250,False,0,388,0.5296156170534175,False,0
389,150,1000,0.005,0,1,4,6,250,False,0,389,0.5296156170534175,False,0
390,150,1000,0.005,0,1,4,6,250,False,0,390,0.5296156170534175,False,1
391,150,1000,0.005,0,1,4,6,250,False,0,391,0.5296156170534175,False,1
392,150,1000,0.005,0,1,4,6,250,False,0,392,0.5296156170534175,False,1
393,150,1000,0.005,0,1,4,6,250,False,0,393,0.5296156170534175,False,0
394,150,1000,0.005,0,1,4,6,250,False,0,394,0.5296156170534175,False,0
395,150,1000,0.005,0,1,4,6,250,False,0,395,0.5296156170534175,False,1
396,150,1000,0.005,0,1,4,6,250,False,0,396,0.5296156170534175,False,0
397,150,1000,0.005,0,1,4,6,250,False,0,397,0.5296156170534175,False,1
398,150,1000,0.005,0,1,4,6,250,False,0,398,0.5296156170534175,False,1
399,150,1000,0.005,0,1,4,6,250,False,0,399,0.5296156170534175,False,1
400,150,1000,0.005,0,1,4,6,250,False,0,400,0.5296156170534175,False,0
401,150,1000,0.005,0,1,4,6,250,False,0,401,0.5296156170534175,False,1
402,150,1000,0.005,0,1,4,6,250,False,0,402,0.5296156170534175,False,1
403,150,1000,0.005,0,1,4,6,250,False,0,403,0.5296156170534175,False,0
404,150,1000,0.005,0,1,4,6,250,False,0,404,0.5296156170534175,False,0
405,150,1000,0.005,0,1,4,6,250,False,0,405,0.5296156170534175,False,0
406,150,1000,0.005,0,1,4,6,250,False,0,406,0.8484610938337954,True,1
407,150,1000,0.005,0,1,4,6,250,False,0,407,0.8484610938337954,False,0
408,150,1000,0.005,0,1,4,6,250,False,0,408,0.8484610938337954,False,1
409,150,1000,0.005,0,1,4,6,250,False,0,409,0.8484610938337954,False,1
410,150,1000,0.005,0,1,4,6,250,False,0,410,0.8484610938337954,False,1
411,150,1000,0.005,0,1,4,6,250,False,0,411,0.8484610938337954,False,1
412,150,1000,0.005,0,1,4,6,250,False,0,412,0.8484610938337954,False,1
413,150,1000,0.005,0,1,4,6,250,False,0,413,0.8484610938337954,False,1
414,150,1000,0.005,0,1,4,6,250,False,0,414,0.8484610938337954,False,1
415,150,1000,0.005,0,1,4,6,250,False,0,415,0.8484610938337954,False,1
416,150,1000,0.005,0,1,4,6,250,False,0,416,0.8484610938337954,False,1
417,150,1000,0.005,0,1,4,6,250,False,0,417,0.8484610938337954,False,1
418,150,1000,0.005,0,1,4,6,250,False,0,418,0.8484610938337954,False,1
419,150,1000,0.005,0,1,4,6,250,False,0,419,0.8484610938337954,False,1
420,150,1000,0.005,0,1,4,6,250,False,0,420,0.8484610938337954,False,1
421,150,1000,0.005,0,1,4,6,250,False,0,421,0.8484610938337954,False,1
422,150,1000,0.005,0,1,4,6,250,False,0,422,0.8484610938337954,False,1
423,150,1000,0.005,0,1,4,6,250,False,0,423,0.8484610938337954,False,1
424,150,1000,0.005,0,1,4,6,250,False,0,424,0.8484610938337954,False,1
425,150,1000,0.005,0,1,4,6,250,False,0,425,0.8484610938337954,False,1
426,150,1000,0.005,0,1,4,6,250,False,0,426,0.8484610938337954,False,1
427,150,1000,0.005,0,1,4,6,250,False,0,427,0.8484610938337954,False,1
428,150,1000,0.005,0,1,4,6,250,False,0,428,0.8484610938337954,False,1
429,150,1000,0.005,0,1,4,6,250,False,0,429,0.8484610938337954,False,1
430,150,1000,0.005,0,1,4,6,250,False,0,430,0.8484610938337954,False,1
431,150,1000,0.005,0,1,4,6,250,False,0,431,0.8484610938337954,False,1
432,150,1000,0.005,0,1,4,6,250,False,0,432,0.8484610938337954,False,1
433,150,1000,0.005,0,1,4,6,250,False,0,433,0.8484610938337954,False,0
434,150,1000,0.005,0,1,4,6,250,False,0,434,0.8484610938337954,False,1
435,150,1000,0.005,0,1,4,6,250,False,0,435,0.8484610938337954,False,1
436,150,1000,0.005,0,1,4,6,250,False,0,436,0.8484610938337954,False,1
437,150,1000,0.005,0,1,4,6,250,False,0,437,0.8484610938337954,False,1
438,150,1000,0.005,0,1,4,6,250,False,0,438,0.8484610938337954,False,1
439,150,1000,0.005,0,1,4,6,250,False,0,439,0.8484610938337954,False,0
440,150,1000,0.005,0,1,4,6,250,False,0,440,0.8484610938337954,False,1
441,150,1000,0.005,0,1,4,6,250,False,0,441,0.8484610938337954,False,0
442,150,1000,0.005,0,1,4,6,250,False,0,442,0.8484610938337954,False,1
443,150,1000,0.005,0,1,4,6,250,False,0,443,0.8484610938337954,False,1
444,150,1000,0.005,0,1,4,6,250,False,0,444,0.8484610938337954,False,1
445,150,1000,0.005,0,1,4,6,250,False,0,445,0.8484610938337954,False,1
446,150,1000,0.005,0,1,4,6,250,False,0,446,0.8484610938337954,False,1
447,150,1000,0.005,0,1,4,6,250,False,0,447,0.8484610938337954,False,1
448,150,1000,0.005,0,1,4,6,250,False,0,448,0.8484610938337954,False,1
449,150,1000,0.005,0,1,4,6,250,False,0,449,0.8484610938337954,False,1
450,150,1000,0.005,0,1,4,6,250,False,0,450,0.8484610938337954,False,1
451,150,1000,0.005,0,1,4,6,250,False,0,451,0.8484610938337954,False,1
452,150,1000,0.005,0,1,4,6,250,False,0,452,0.8484610938337954,False,1
453,150,1000,0.005,0,1,4,6,250,False,0,453,0.8484610938337954,False,1
454,150,1000,0.005,0,1,4,6,250,False,0,454,0.8484610938337954,False,1
455,150,1000,0.005,0,1,4,6,250,False,0,455,0.8484610938337954,False,1
456,150,1000,0.005,0,1,4,6,250,False,0,456,0.8484610938337954,False,1
457,150,1000,0.005,0,1,4,6,250,False,0,457,0.8484610938337954,False,1
458,150,1000,0.005,0,1,4,6,250,False,0,458,0.8484610938337954,False,1
459,150,1000,0.005,0,1,4,6,250,False,0,459,0.8484610938337954,False,1
460,150,1000,0.005,0,1,4,6,250,False,0,460,0.8484610938337954,False,1
461,150,1000,0.005,0,1,4,6,250,False,0,461,0.8484610938337954,False,1
462,150,1000,0.005,0,1,4,6,250,False,0,462,0.8484610938337954,False,1
463,150,1000,0.005,0,1,4,6,250,False,0,463,0.8484610938337954,False,1
464,150,1000,0.005,0,1,4,6,250,False,0,464,0.8484610938337954,False,1
465,150,1000,0.005,0,1,4,6,250,False,0,465,0.8484610938337954,False,1
466,150,1000,0.005,0,1,4,6,250,False,0,466,0.8484610938337954,False,1
467,150,1000,0.005,0,1,4,6,250,False,0,467,0.8484610938337954,False,1
468,150,1000,0.005,0,1,4,6,250,False,0,468,0.8484610938337954,False,1
469,150,1000,0.005,0,1,4,6,250,False,0,469,0.8484610938337954,False,1
470,150,1000,0.005,0,1,4,6,250,False,0,470,0.8484610938337954,False,0
471,150,1000,0.005,0,1,4,6,250,False,0,471,0.8484610938337954,False,1
472,150,1000,0.005,0,1,4,6,250,False,0,472,0.8484610938337954,False,1
473,150,1000,0.005,0,1,4,6,250,False,0,473,0.8484610938337954,False,0
474,150,1000,0.005,0,1,4,6,250,False,0,474,0.8484610938337954,False,0
475,150,1000,0.005,0,1,4,6,250,False,0,475,0.8484610938337954,False,1
476,150,1000,0.005,0,1,4,6,250,False,0,476,0.8484610938337954,False,1
477,150,1000,0.005,0,1,4,6,250,False,0,477,0.8484610938337954,False,1
478,150,1000,0.005,0,1,4,6,250,False,0,478,0.8484610938337954,False,1
479,150,1000,0.005,0,1,4,6,250,False,0,479,0.8484610938337954,False,1
480,150,1000,0.005,0,1,4,6,250,False,0,480,0.8484610938337954,False,1
481,150,1000,0.005,0,1,4,6,250,False,0,481,0.8484610938337954,False,1
482,150,1000,0.005,0,1,4,6,250,False,0,482,0.8484610938337954,False,1
483,150,1000,0.005,0,1,4,6,250,False,0,483,0.8484610938337954,False,0
484,150,1000,0.005,0,1,4,6,250,False,0,484,0.8484610938337954,False,0
485,150,1000,0.005,0,1,4,6,250,False,0,485,0.8484610938337954,False,0
486,150,1000,0.005,0,1,4,6,250,False,0,486,0.8484610938337954,False,1
487,150,1000,0.005,0,1,4,6,250,False,0,487,0.8484610938337954,False,0
488,150,1000,0.005,0,1,4,6,250,False,0,488,0.8484610938337954,False,1
489,150,1000,0.005,0,1,4,6,250,False,0,489,0.8484610938337954,False,1
490,150,1000,0.005,0,1,4,6,250,False,0,490,0.8484610938337954,False,0
491,150,1000,0.005,0,1,4,6,250,False,0,491,0.8484610938337954,False,1
492,150,1000,0.005,0,1,4,6,250,False,0,492,0.8484610938337954,False,1
493,150,1000,0.005,0,1,4,6,250,False,0,493,0.8484610938337954,False,1
494,150,1000,0.005,0,1,4,6,250,False,0,494,0.8484610938337954,False,1
495,150,1000,0.005,0,1,4,6,250,False,0,495,0.8484610938337954,False,1
496,150,1000,0.005,0,1,4,6,250,False,0,496,0.8484610938337954,False,1
497,150,1000,0.005,0,1,4,6,250,False,0,497,0.8484610938337954,False,1
498,150,1000,0.005,0,1,4,6,250,False,0,498,0.8484610938337954,False,1
499,150,1000,0.005,0,1,4,6,250,False,0,499,0.8484610938337954,False,1
500,150,1000,0.005,0,1,4,6,250,False,0,500,0.8484610938337954,False,0
501,150,1000,0.005,0,1,4,6,250,False,0,501,0.8484610938337954,False,1
502,150,1000,0.005,0,1,4,6,250,False,0,502,0.8484610938337954,False,1
503,150,1000,0.005,0,1,4,6,250,False,0,503,0.8484610938337954,False,1
504,150,1000,0.005,0,1,4,6,250,False,0,504,0.8484610938337954,False,1
505,150,1000,0.005,0,1,4,6,250,False,0,505,0.8484610938337954,False,1
506,150,1000,0.005,0,1,4,6,250,False,0,506,0.8484610938337954,False,1
507,150,1000,0.005,0,1,4,6,250,False,0,507,0.8484610938337954,False,1
508,150,1000,0.005,0,1,4,6,250,False,0,508,0.8484610938337954,False,1
509,150,1000,0.005,0,1,4,6,250,False,0,509,0.8484610938337954,False,0
510,150,1000,0.005,0,1,4,6,250,False,0,510,0.8484610938337954,False,1
511,150,1000,0.005,0,1,4,6,250,False,0,511,0.8484610938337954,False,1
512,150,1000,0.005,0,1,4,6,250,False,0,512,0.8484610938337954,False,1
513,150,1000,0.005,0,1,4,6,250,False,0,513,0.8484610938337954,False,1
514,150,1000,0.005,0,1,4,6,250,False,0,514,0.8484610938337954,False,0
515,150,1000,0.005,0,1,4,6,250,False,0,515,0.8484610938337954,False,1
516,150,1000,0.005,0,1,4,6,250,False,0,516,0.8484610938337954,False,1
517,150,1000,0.005,0,1,4,6,250,False,0,517,0.8484610938337954,False,1
518,150,1000,0.005,0,1,4,6,250,False,0,518,0.8484610938337954,False,0
519,150,1000,0.005,0,1,4,6,250,False,0,519,0.8484610938337954,False,1
520,150,1000,0.005,0,1,4,6,250,False,0,520,0.8484610938337954,False,1
521,150,1000,0.005,0,1,4,6,250,False,0,521,0.8484610938337954,False,0
522,150,1000,0.005,0,1,4,6,250,False,0,522,0.8484610938337954,False,1
523,150,1000,0.005,0,1,4,6,250,False,0,523,0.8484610938337954,False,1
524,150,1000,0.005,0,1,4,6,250,False,0,524,0.8484610938337954,False,0
525,150,1000,0.005,0,1,4,6,250,False,0,525,0.8484610938337954,False,1
526,150,1000,0.005,0,1,4,6,250,False,0,526,0.8484610938337954,False,1
527,150,1000,0.005,0,1,4,6,250,False,0,527,0.8484610938337954,False,1
528,150,1000,0.005,0,1,4,6,250,False,0,528,0.8484610938337954,False,0
529,150,1000,0.005,0,1,4,6,250,False,0,529,0.8484610938337954,False,1
530,150,1000,0.005,0,1,4,6,250,False,0,530,0.8484610938337954,False,1
531,150,1000,0.005,0,1,4,6,250,False,0,531,0.8484610938337954,False,1
532,150,1000,0.005,0,1,4,6,250,False,0,532,0.8484610938337954,False,1
533,150,1000,0.005,0,1,4,6,250,False,0,533,0.8484610938337954,False,1
534,150,1000,0.005,0,1,4,6,250,False,0,534,0.8484610938337954,False,1
535,150,1000,0.005,0,1,4,6,250,False,0,535,0.8484610938337954,False,1
536,150,1000,0.005,0,1,4,6,250,False,0,536,0.8484610938337954,False,1
537,150,1000,0.005,0,1,4,6,250,False,0,537,0.8484610938337954,False,1
538,150,1000,0.005,0,1,4,6,250,False,0,538,0.8484610938337954,False,1
539,150,1000,0.005,0,1,4,6,250,False,0,539,0.8484610938337954,False,0
540,150,1000,0.005,0,1,4,6,250,False,0,540,0.8484610938337954,False,1
541,150,1000,0.005,0,1,4,6,250,False,0,541,0.8484610938337954,False,0
542,150,1000,0.005,0,1,4,6,250,False,0,542,0.8484610938337954,False,1
543,150,1000,0.005,0,1,4,6,250,False,0,543,0.8484610938337954,False,0
544,150,1000,0.005,0,1,4,6,250,False,0,544,0.8484610938337954,False,0
545,150,1000,0.005,0,1,4,6,250,False,0,545,0.8484610938337954,False,1
546,150,1000,0.005,0,1,4,6,250,False,0,546,0.8484610938337954,False,1
547,150,1000,0.005,0,1,4,6,250,False,0,547,0.15899783022539649,True,0
548,150,1000,0.005,0,1,4,6,250,False,0,548,0.15899783022539649,False,0
549,150,1000,0.005,0,1,4,6,250,False,0,549,0.15899783022539649,False,0
550,150,1000,0.005,0,1,4,6,250,False,0,550,0.15899783022539649,False,0
551,150,1000,0.005,0,1,4,6,250,False,0,551,0.15899783022539649,False,0
552,150,1000,0.005,0,1,4,6,250,False,0,552,0.15899783022539649,False,0
553,150,1000,0.005,0,1,4,6,250,False,0,553,0.15899783022539649,False,0
554,150,1000,0.005,0,1,4,6,250,False,0,554,0.15899783022539649,False,0
555,150,1000,0.005,0,1,4,6,250,False,0,555,0.15899783022539649,False,0
556,150,1000,0.005,0,1,4,6,250,False,0,556,0.15899783022539649,False,0
557,150,1000,0.005,0,1,4,6,250,False,0,557,0.15899783022539649,False,0
558,150,1000,0.005,0,1,4,6,250,False,0,558,0.15899783022539649,False,1
559,150,1000,0.005,0,1,4,6,250,False,0,559,0.15899783022539649,False,0
560,150,1000,0.005,0,1,4,6,250,False,0,560,0.15899783022539649,False,0
561,150,1000,0.005,0,1,4,6,250,False,0,561,0.15899783022539649,False,0
562,150,1000,0.005,0,1,4,6,250,False,0,562,0.15899783022539649,False,0
563,150,1000,0.005,0,1,4,6,250,False,0,563,0.15899783022539649,False,0
564,150,1000,0.005,0,1,4,6,250,False,0,564,0.15899783022539649,False,0
565,150,1000,0.005,0,1,4,6,250,False,0,565,0.15899783022539649,False,0
566,150,1000,0.005,0,1,4,6,250,False,0,566,0.15899783022539649,False,0
567,150,1000,0.005,0,1,4,6,250,False,0,567,0.15899783022539649,False,0
568,150,1000,0.005,0,1,4,6,250,False,0,568,0.15899783022539649,False,0
569,150,1000,0.005,0,1,4,6,250,False,0,569,0.15899783022539649,False,0
570,150,1000,0.005,0,1,4,6,250,False,0,570,0.15899783022539649,False,0
571,150,1000,0.005,0,1,4,6,250,False,0,571,0.15899783022539649,False,0
572,150,1000,0.005,0,1,4,6,250,False,0,572,0.15899783022539649,False,0
573,150,1000,0.005,0,1,4,6,250,False,0,573,0.15899783022539649,False,0
574,150,1000,0.005,0,1,4,6,250,False,0,574,0.15899783022539649,False,1
575,150,1000,0.005,0,1,4,6,250,False,0,575,0.15899783022539649,False,0
576,150,1000,0.005,0,1,4,6,250,False,0,576,0.15899783022539649,False,0
577,150,1000,0.005,0,1,4,6,250,False,0,577,0.15899783022539649,False,0
578,150,1000,0.005,0,1,4,6,250,False,0,578,0.15899783022539649,False,0
579,150,1000,0.005,0,1,4,6,250,False,0,579,0.15899783022539649,False,1
580,150,1000,0.005,0,1,4,6,250,False,0,580,0.15899783022539649,False,0
581,150,1000,0.005,0,1,4,6,250,False,0,581,0.15899783022539649,False,0
582,150,1000,0.005,0,1,4,6,250,False,0,582,0.15899783022539649,False,0
583,150,1000,0.005,0,1,4,6,250,False,0,583,0.15899783022539649,False,0
584,150,1000,0.005,0,1,4,6,250,False,0,584,0.15899783022539649,False,0
585,150,1000,0.005,0,1,4,6,250,False,0,585,0.15899783022539649,False,0
586,150,1000,0.005,0,1,4,6,250,False,0,586,0.15899783022539649,False,0
587,150,1000,0.005,0,1,4,6,250,False,0,587,0.15899783022539649,False,0
588,150,1000,0.005,0,1,4,6,250,False,0,588,0.15899783022539649,False,0
589,150,1000,0.005,0,1,4,6,250,False,0,589,0.15899783022539649,False,0
590,150,1000,0.005,0,1,4,6,250,False,0,590,0.15899783022539649,False,0
591,150,1000,0.005,0,1,4,6,250,False,0,591,0.15899783022539649,False,0
592,150,1000,0.005,0,1,4,6,250,False,0,592,0.15899783022539649,False,0
593,150,1000,0.005,0,1,4,6,250,False,0,593,0.15899783022539649,False,0
594,150,1000,0.005,0,1,4,6,250,False,0,594,0.15899783022539649,False,0
595,150,1000,0.005,0,1,4,6,250,False,0,595,0.15899783022539649,False,0
596,150,1000,0.005,0,1,4,6,250,False,0,596,0.15899783022539649,False,0
597,150,1000,0.005,0,1,4,6,250,False,0,597,0.15899783022539649,False,1
598,150,1000,0.005,0,1,4,6,250,False,0,598,0.15899783022539649,False,1
599,150,1000,0.005,0,1,4,6,250,False,0,599,0.15899783022539649,False,1
600,150,1000,0.005,0,1,4,6,250,False,0,600,0.15899783022539649,False,0
601,150,1000,0.005,0,1,4,6,250,False,0,601,0.15899783022539649,False,0
602,150,1000,0.005,0,1,4,6,250,False,0,602,0.15899783022539649,False,0
603,150,1000,0.005,0,1,4,6,250,False,0,603,0.15899783022539649,False,1
604,150,1000,0.005,0,1,4,6,250,False,0,604,0.15899783022539649,False,0
605,150,1000,0.005,0,1,4,6,250,False,0,605,0.15899783022539649,False,1
606,150,1000,0.005,0,1,4,6,250,False,0,606,0.15899783022539649,False,0
607,150,1000,0.005,0,1,4,6,250,False,0,607,0.15899783022539649,False,0
608,150,1000,0.005,0,1,4,6,250,False,0,608,0.15899783022539649,False,0
609,150,1000,0.005,0,1,4,6,250,False,0,609,0.15899783022539649,False,1
610,150,1000,0.005,0,1,4,6,250,False,0,610,0.15899783022539649,False,0
611,150,1000,0.005,0,1,4,6,250,False,0,611,0.15899783022539649,False,0
612,150,1000,0.005,0,1,4,6,250,False,0,612,0.15899783022539649,False,0
613,150,1000,0.005,0,1,4,6,250,False,0,613,0.15899783022539649,False,0
614,150,1000,0.005,0,1,4,6,250,False,0,614,0.15899783022539649,False,0
615,150,1000,0.005,0,1,4,6,250,False,0,615,0.15899783022539649,False,0
616,150,1000,0.005,0,1,4,6,250,False,0,616,0.15899783022539649,False,0
617,150,1000,0.005,0,1,4,6,250,False,0,617,0.15899783022539649,False,0
618,150,1000,0.005,0,1,4,6,250,False,0,618,0.15899783022539649,False,1
619,150,1000,0.005,0,1,4,6,250,False,0,619,0.15899783022539649,False,0
620,150,1000,0.005,0,1,4,6,250,False,0,620,0.15899783022539649,False,0
621,150,1000,0.005,0,1,4,6,250,False,0,621,0.15899783022539649,False,0
622,150,1000,0.005,0,1,4,6,250,False,0,622,0.15899783022539649,False,0
623,150,1000,0.005,0,1,4,6,250,False,0,623,0.15899783022539649,False,0
624,150,1000,0.005,0,1,4,6,250,False,0,624,0.15899783022539649,False,0
625,150,1000,0.005,0,1,4,6,250,False,0,625,0.15899783022539649,False,0
626,150,1000,0.005,0,1,4,6,250,False,0,626,0.15899783022539649,False,1
627,150,1000,0.005,0,1,4,6,250,False,0,627,0.15899783022539649,False,1
628,150,1000,0.005,0,1,4,6,250,False,0,628,0.15899783022539649,False,0
629,150,1000,0.005,0,1,4,6,250,False,0,629,0.15899783022539649,False,0
630,150,1000,0.005,0,1,4,6,250,False,0,630,0.15899783022539649,False,0
631,150,1000,0.005,0,1,4,6,250,False,0,631,0.15899783022539649,False,0
632,150,1000,0.005,0,1,4,6,250,False,0,632,0.15899783022539649,False,0
633,150,1000,0.005,0,1,4,6,250,False,0,633,0.15899783022539649,False,1
634,150,1000,0.005,0,1,4,6,250,False,0,634,0.15899783022539649,False,1
635,150,1000,0.005,0,1,4,6,250,False,0,635,0.15899783022539649,False,0
636,150,1000,0.005,0,1,4,6,250,False,0,636,0.15899783022539649,False,0
637,150,1000,0.005,0,1,4,6,250,False,0,637,0.15899783022539649,False,0
638,150,1000,0.005,0,1,4,6,250,False,0,638,0.15899783022539649,False,0
639,150,1000,0.005,0,1,4,6,250,False,0,639,0.15899783022539649,False,0
640,150,1000,0.005,0,1,4,6,250,False,0,640,0.15899783022539649,False,0
641,150,1000,0.005,0,1,4,6,250,False,0,641,0.15899783022539649,False,0
642,150,1000,0.005,0,1,4,6,250,False,0,642,0.15899783022539649,False,1
